user_id,item_id,item_name,category,rating,review_text,timestamp
932,200,Màn hình M1100,Màn hình,3,"Mức trung bình, độ chuẩn màu ổn, dễ sử dụng nhưng bị trầy nhẹ khi nhận.",2025-03-02 00:37:00
876,201,Máy ảnh C601,Máy ảnh,3,"Ổn trong tầm giá, lấy nét vừa phải.",2025-04-05 15:40:00
524,179,Áo thun Q789,Quần áo,5,"Tuyệt vời, form dáng vượt kỳ vọng, dễ sử dụng!",2025-02-28 19:09:00
884,184,Sách S1084,Sách,1,"Rất thất vọng: giấy in cực kỳ yếu, độ bền kém.",2024-03-09 12:34:00
991,50,Laptop L250 Ultra,Laptop,1,"Dùng 1 thời gian ngắn đã gặp lỗi, màn hình tệ.",2025-02-02 06:38:00
371,239,Điện thoại X159 Pro,Điện thoại,3,"Ổn trong tầm giá, sạc nhanh vừa phải.",2024-07-19 15:38:00
862,411,Tablet T351,Máy tính bảng,4,"Đáng mua, đa nhiệm mượt, phụ kiện đầy đủ.",2024-08-31 06:48:00
733,310,Máy ảnh C630,Máy ảnh,3,"Ổn trong tầm giá, lấy nét vừa phải.",2024-02-21 19:42:00
872,164,Máy ảnh C604,Máy ảnh,1,"Trải nghiệm tệ, chất lượng ảnh kém; sản phẩm không đáng tiền.",2024-06-10 03:09:00
78,170,Chuột M1330,Chuột,4,"Trải nghiệm tốt, cầm nắm đáp ứng nhu cầu.",2025-02-16 16:17:00
629,408,Màn hình M1108,Màn hình,3,"Ổn trong tầm giá, độ phân giải vừa phải.",2024-02-18 20:34:00
531,206,Giày G846,Giày,4,"Chất lượng ổn định, êm ái đáng khen, bảo hành rõ ràng.",2024-05-10 23:39:00
478,171,Điện thoại X181 Pro,Điện thoại,4,"Đáng mua, pin mượt, giao hàng nhanh.",2024-08-02 04:32:00
528,35,Đồng hồ S535,Đồng hồ thông minh,2,"Sản phẩm có điểm cộng nhỏ, nhưng hay giật lag.",2025-02-15 12:22:00
918,329,Chuột M1349,Chuột,5,"Đáng tiền, độ nhạy cực kỳ tốt, phụ kiện đầy đủ!",2025-01-28 01:10:00
970,82,Tai nghe A412,Tai nghe,5,"Không có gì để chê, âm bass hoàn hảo!",2024-03-21 20:37:00
366,229,Tablet T349,Máy tính bảng,5,"Không có gì để chê, bút cảm ứng hoàn hảo!",2024-12-12 07:00:00
737,252,Laptop L212 Ultra,Laptop,2,"Sản phẩm có điểm cộng nhỏ, nhưng độ bền kém.",2024-05-12 23:00:00
533,178,Màn hình M1128,Màn hình,2,"Giá chưa tương xứng, độ phân giải dưới kỳ vọng.",2025-09-14 07:49:00
842,23,Sách S1023,Sách,3,"Không nổi bật, biên tập bình thường, phụ kiện đầy đủ.",2025-04-14 22:25:00
283,234,Máy in P1524,Máy in,5,"Không có gì để chê, tốc độ in hoàn hảo!",2025-05-18 12:00:00
74,231,Chuột M1321,Chuột,2,"Chưa hài lòng, cầm nắm bình thường, máy nóng.",2024-03-29 05:38:00
157,71,Màn hình M1121,Màn hình,3,"Ổn trong tầm giá, độ sáng vừa phải.",2024-07-06 05:35:00
120,481,Laptop L201 Ultra,Laptop,1,"Dùng 1 thời gian ngắn đã gặp lỗi, hiệu năng tệ.",2024-03-10 10:29:00
460,396,Áo thun Q736,Quần áo,3,"Không nổi bật, form dáng bình thường, dịch vụ hỗ trợ tốt.",2024-08-23 11:48:00
709,158,Bàn phím K1238,Bàn phím,4,"Hài lòng, hành trình phím tốt, giao hàng nhanh.",2025-06-06 00:00:00
993,59,Chuột M1359,Chuột,1,"Trải nghiệm tệ, kết nối kém; sản phẩm không đáng tiền.",2024-08-05 06:27:00
96,197,Chuột M1357,Chuột,1,"Chất lượng kém, kết nối không như mô tả, hay giật lag.",2024-06-01 21:32:00
833,405,Bàn phím K1245,Bàn phím,1,"Rất thất vọng: hành trình phím cực kỳ yếu, đường may lỗi.",2024-01-11 05:39:00
240,300,Điện thoại X130 Pro,Điện thoại,4,"Trải nghiệm tốt, sạc nhanh đáp ứng nhu cầu.",2025-02-13 06:02:00
826,335,Áo thun Q765,Quần áo,1,"Dùng 1 thời gian ngắn đã gặp lỗi, form dáng tệ.",2025-02-23 02:36:00
190,260,Chuột M1350,Chuột,3,"Ổn trong tầm giá, cầm nắm vừa phải.",2025-07-12 10:10:00
895,18,Điện thoại X118 Pro,Điện thoại,5,"Rất ưng ý, màn hình xuất sắc, giá hợp lý!",2025-02-15 17:18:00
681,450,Sách S1050,Sách,3,"Không nổi bật, biên tập bình thường, dịch vụ hỗ trợ tốt.",2025-02-27 18:48:00
549,104,Màn hình M1104,Màn hình,1,"Rất thất vọng: độ sáng cực kỳ yếu, đường may lỗi.",2024-02-10 15:42:00
622,415,Điện thoại X155 Pro,Điện thoại,4,"Chất lượng ổn định, pin đáng khen, phụ kiện đầy đủ.",2025-06-25 21:58:00
424,278,Tai nghe A468,Tai nghe,5,"Tuyệt vời, kết nối Bluetooth vượt kỳ vọng, đóng gói cẩn thận!",2025-05-15 14:36:00
27,200,Màn hình M1100,Màn hình,5,"Đáng tiền, độ sáng cực kỳ tốt, phụ kiện đầy đủ!",2025-01-10 06:54:00
764,335,Áo thun Q765,Quần áo,3,"Ổn trong tầm giá, chất vải vừa phải.",2024-12-04 16:09:00
752,292,Laptop L252 Ultra,Laptop,1,"Trải nghiệm tệ, màn hình kém; sản phẩm không đáng tiền.",2025-05-26 22:02:00
840,281,Áo thun Q711,Quần áo,4,"Trải nghiệm tốt, đường may đáp ứng nhu cầu.",2024-04-07 01:30:00
416,113,Tablet T353,Máy tính bảng,2,"Tạm ổn nhưng màn hình yếu, độ bền kém.",2024-08-21 04:07:00
295,292,Laptop L252 Ultra,Laptop,4,"Hài lòng, bàn phím tốt, giao hàng nhanh.",2025-03-26 04:43:00
527,230,Balo B920,Balo,4,"Hài lòng, độ bền tốt, giá hợp lý.",2024-11-18 11:02:00
136,34,Sách S1034,Sách,1,"Rất thất vọng: biên tập cực kỳ yếu, đường may lỗi.",2024-09-15 15:53:00
184,338,Áo thun Q768,Quần áo,4,"Chất lượng ổn định, chất vải đáng khen, dịch vụ hỗ trợ tốt.",2025-02-07 13:04:00
967,443,Laptop L243 Ultra,Laptop,3,"Dùng được, tản nhiệt tạm được, bị trầy nhẹ khi nhận.",2024-06-27 22:57:00
107,53,Laptop L253 Ultra,Laptop,2,"Giá chưa tương xứng, hiệu năng dưới kỳ vọng.",2024-04-08 09:48:00
138,276,Bàn phím K1236,Bàn phím,5,"Tuyệt vời, độ ồn vượt kỳ vọng, bảo hành rõ ràng!",2025-06-30 15:42:00
477,77,Tai nghe A407,Tai nghe,4,"Trải nghiệm tốt, kết nối Bluetooth đáp ứng nhu cầu.",2024-09-03 04:24:00
649,90,Áo thun Q700,Quần áo,2,"Tạm ổn nhưng chất vải yếu, kết nối không ổn định.",2025-03-13 22:40:00
726,11,Bàn phím K1211,Bàn phím,1,"Chất lượng kém, độ ồn không như mô tả, size không chuẩn.",2025-09-14 06:01:00
215,138,Sách S1038,Sách,5,"Không có gì để chê, giấy in hoàn hảo!",2025-06-01 17:19:00
246,497,Giày G817,Giày,5,"Rất ưng ý, độ bền xuất sắc, giao hàng nhanh!",2025-06-09 12:54:00
967,485,Balo B965,Balo,5,"Rất ưng ý, độ bền xuất sắc, giao hàng nhanh!",2024-12-20 04:38:00
854,285,Giày G845,Giày,5,"Tuyệt vời, độ bám vượt kỳ vọng, bảo hành rõ ràng!",2024-10-19 17:41:00
581,419,Điện thoại X159 Pro,Điện thoại,4,"Trải nghiệm tốt, pin đáp ứng nhu cầu.",2024-06-16 18:57:00
894,401,Giày G801,Giày,2,"Tạm ổn nhưng độ bền yếu, kết nối không ổn định.",2024-11-03 23:00:00
286,491,Laptop L211 Ultra,Laptop,3,"Mức trung bình, hiệu năng ổn, dễ sử dụng nhưng giá hơi cao.",2024-08-14 17:33:00
763,190,Điện thoại X110 Pro,Điện thoại,5,"Tuyệt vời, camera vượt kỳ vọng, dễ sử dụng!",2024-01-19 09:59:00
101,335,Áo thun Q765,Quần áo,2,"Sản phẩm có điểm cộng nhỏ, nhưng độ bền kém.",2025-07-30 15:51:00
482,372,Balo B922,Balo,3,"Ổn trong tầm giá, độ bền vừa phải.",2024-05-20 09:01:00
976,323,Sách S1023,Sách,4,"Đáng mua, giấy in mượt, giá hợp lý.",2025-03-19 13:42:00
356,365,Router R1405,Router,3,"Không nổi bật, vùng phủ bình thường, dịch vụ hỗ trợ tốt.",2024-07-22 05:55:00
22,392,Điện thoại X132 Pro,Điện thoại,3,"Không nổi bật, sạc nhanh bình thường, đóng gói cẩn thận.",2024-10-18 21:47:00
225,293,Máy ảnh C613,Máy ảnh,3,"Ổn trong tầm giá, lấy nét vừa phải.",2024-06-16 20:30:00
611,375,Màn hình M1125,Màn hình,4,"Trải nghiệm tốt, độ phân giải đáp ứng nhu cầu.",2024-06-21 16:48:00
909,279,Bàn phím K1239,Bàn phím,4,"Chất lượng ổn định, độ ồn đáng khen, phụ kiện đầy đủ.",2024-11-15 10:47:00
964,148,Màn hình M1148,Màn hình,4,"Trải nghiệm tốt, độ sáng đáp ứng nhu cầu.",2024-08-20 09:47:00
860,428,Router R1428,Router,4,"Trải nghiệm tốt, độ ổn định đáp ứng nhu cầu.",2024-09-29 20:28:00
313,17,Điện thoại X117 Pro,Điện thoại,1,"Chất lượng kém, camera không như mô tả, độ bền kém.",2024-02-27 15:16:00
38,140,Bàn phím K1220,Bàn phím,3,"Dùng được, độ ồn tạm được, hướng dẫn sử dụng khó hiểu.",2024-08-24 18:43:00
2,110,Balo B940,Balo,3,"Dùng được, chất liệu tạm được, giá hơi cao.",2025-03-23 02:18:00
592,295,Sách S1095,Sách,4,"Chất lượng ổn định, giấy in đáng khen, đóng gói cẩn thận.",2025-06-16 16:14:00
64,479,Sách S1079,Sách,3,"Ổn trong tầm giá, giấy in vừa phải.",2024-03-21 04:17:00
877,86,Router R1406,Router,3,"Dùng được, vùng phủ tạm được, giá hơi cao.",2025-05-06 15:53:00
47,138,Sách S1038,Sách,3,"Không nổi bật, biên tập bình thường, bảo hành rõ ràng.",2024-12-05 06:26:00
630,392,Điện thoại X132 Pro,Điện thoại,4,"Trải nghiệm tốt, hiệu năng đáp ứng nhu cầu.",2025-07-02 14:58:00
851,260,Chuột M1350,Chuột,5,"Rất ưng ý, kết nối xuất sắc, đóng gói cẩn thận!",2025-02-25 09:22:00
866,56,Máy ảnh C616,Máy ảnh,3,"Ổn trong tầm giá, lấy nét vừa phải.",2025-01-09 03:39:00
905,199,Chuột M1359,Chuột,2,"Giá chưa tương xứng, kết nối dưới kỳ vọng.",2025-08-11 03:43:00
939,83,Chuột M1313,Chuột,3,"Dùng được, kết nối tạm được, đóng gói sơ sài.",2025-07-14 05:18:00
975,498,Router R1418,Router,2,"Chưa hài lòng, tốc độ bình thường, độ bền kém.",2025-03-14 06:57:00
731,198,Đồng hồ S548,Đồng hồ thông minh,5,"Đáng tiền, độ chính xác cực kỳ tốt, giao hàng nhanh!",2025-05-06 14:43:00
209,448,Sách S1048,Sách,2,"Tạm ổn nhưng giấy in yếu, kết nối không ổn định.",2024-02-09 05:35:00
156,229,Tablet T349,Máy tính bảng,1,"Rất thất vọng: bút cảm ứng cực kỳ yếu, màu sắc không đúng mô tả.",2025-03-13 16:30:00
144,39,Chuột M1339,Chuột,4,"Trải nghiệm tốt, kết nối đáp ứng nhu cầu.",2025-08-04 01:43:00
128,273,Máy in P1503,Máy in,4,"Hài lòng, chi phí mực tốt, dịch vụ hỗ trợ tốt.",2024-03-14 04:08:00
680,340,Router R1420,Router,4,"Chất lượng ổn định, độ ổn định đáng khen, giao hàng nhanh.",2024-08-16 02:18:00
254,120,Balo B950,Balo,5,"Rất ưng ý, ngăn chứa xuất sắc, đóng gói cẩn thận!",2025-06-07 06:56:00
138,306,Laptop L266 Ultra,Laptop,2,"Chưa hài lòng, màn hình bình thường, hay giật lag.",2024-06-16 08:52:00
559,73,Máy in P1513,Máy in,4,"Hài lòng, chất lượng bản in tốt, giao hàng nhanh.",2025-04-30 16:55:00
752,5,Tai nghe A405,Tai nghe,2,"Sản phẩm có điểm cộng nhỏ, nhưng máy nóng.",2025-07-12 07:20:00
789,388,Tai nghe A438,Tai nghe,3,"Dùng được, độ thoải mái tạm được, bị trầy nhẹ khi nhận.",2025-02-08 10:07:00
60,202,Laptop L242 Ultra,Laptop,1,"Dùng 1 thời gian ngắn đã gặp lỗi, màn hình tệ.",2024-10-04 04:33:00
32,352,Router R1432,Router,4,"Chất lượng ổn định, tốc độ đáng khen, bảo hành rõ ràng.",2024-09-17 01:25:00
177,64,Laptop L264 Ultra,Laptop,2,"Chưa hài lòng, tản nhiệt bình thường, kết nối không ổn định.",2024-05-06 19:23:00
752,42,Bàn phím K1242,Bàn phím,2,"Sản phẩm có điểm cộng nhỏ, nhưng đường may lỗi.",2025-07-10 11:20:00
259,47,Tai nghe A447,Tai nghe,3,"Không nổi bật, chống ồn bình thường, đóng gói cẩn thận.",2024-05-31 01:22:00
469,241,Máy in P1501,Máy in,2,"Tạm ổn nhưng chất lượng bản in yếu, màu sắc không đúng mô tả.",2024-02-12 05:51:00
315,5,Tai nghe A405,Tai nghe,4,"Hài lòng, kết nối Bluetooth tốt, giao hàng nhanh.",2024-03-07 11:01:00
881,147,Máy in P1527,Máy in,3,"Dùng được, chi phí mực tạm được, bị trầy nhẹ khi nhận.",2025-01-02 13:47:00
81,334,Màn hình M1134,Màn hình,4,"Chất lượng ổn định, độ phân giải đáng khen, dễ sử dụng.",2024-07-11 08:29:00
10,98,Máy ảnh C618,Máy ảnh,5,"Đáng tiền, ổn định hình ảnh cực kỳ tốt, thiết kế đẹp!",2024-09-03 21:16:00
127,405,Bàn phím K1245,Bàn phím,2,"Tạm ổn nhưng độ nảy yếu, pin tụt nhanh.",2025-05-02 06:50:00
592,112,Tai nghe A442,Tai nghe,5,"Không có gì để chê, kết nối Bluetooth hoàn hảo!",2024-08-21 13:37:00
416,161,Máy in P1511,Máy in,5,"Đáng tiền, tốc độ in cực kỳ tốt, bảo hành rõ ràng!",2025-08-18 16:04:00
124,222,Màn hình M1122,Màn hình,2,"Tạm ổn nhưng độ chuẩn màu yếu, đường may lỗi.",2024-01-01 17:06:00
639,51,Laptop L251 Ultra,Laptop,3,"Không nổi bật, màn hình bình thường, đóng gói cẩn thận.",2025-08-24 19:11:00
259,278,Tai nghe A468,Tai nghe,3,"Không nổi bật, độ thoải mái bình thường, thiết kế đẹp.",2025-04-24 04:45:00
850,291,Tai nghe A411,Tai nghe,2,"Sản phẩm có điểm cộng nhỏ, nhưng kết nối không ổn định.",2024-09-08 04:35:00
778,4,Đồng hồ S504,Đồng hồ thông minh,1,"Dùng 1 thời gian ngắn đã gặp lỗi, mặt đồng hồ tệ.",2024-03-27 04:25:00
5,208,Bàn phím K1228,Bàn phím,1,"Dùng 1 thời gian ngắn đã gặp lỗi, độ ồn tệ.",2024-05-10 11:11:00
157,346,Laptop L226 Ultra,Laptop,1,"Trải nghiệm tệ, thời lượng pin kém; sản phẩm không đáng tiền.",2025-07-05 19:48:00
210,152,Tablet T332,Máy tính bảng,4,"Hài lòng, loa tốt, giao hàng nhanh.",2024-08-27 13:45:00
372,399,Chuột M1349,Chuột,5,"Đáng tiền, cầm nắm cực kỳ tốt, phụ kiện đầy đủ!",2024-03-06 03:07:00
482,367,Laptop L247 Ultra,Laptop,4,"Chất lượng ổn định, màn hình đáng khen, bảo hành rõ ràng.",2024-01-30 10:00:00
669,142,Tai nghe A402,Tai nghe,1,"Trải nghiệm tệ, chống ồn kém; sản phẩm không đáng tiền.",2025-01-30 02:26:00
269,265,Balo B955,Balo,1,"Trải nghiệm tệ, độ bền kém; sản phẩm không đáng tiền.",2024-10-05 21:02:00
634,375,Màn hình M1125,Màn hình,5,"Đáng tiền, độ phân giải cực kỳ tốt, dịch vụ hỗ trợ tốt!",2025-07-24 06:18:00
473,27,Bàn phím K1227,Bàn phím,1,"Rất thất vọng: độ nảy cực kỳ yếu, màu sắc không đúng mô tả.",2025-06-26 23:48:00
211,127,Điện thoại X137 Pro,Điện thoại,2,"Sản phẩm có điểm cộng nhỏ, nhưng pin tụt nhanh.",2025-02-13 20:33:00
131,183,Áo thun Q703,Quần áo,4,"Chất lượng ổn định, form dáng đáng khen, đóng gói cẩn thận.",2025-06-26 14:20:00
911,289,Laptop L249 Ultra,Laptop,2,"Sản phẩm có điểm cộng nhỏ, nhưng màu sắc không đúng mô tả.",2025-03-18 18:42:00
830,486,Đồng hồ S536,Đồng hồ thông minh,2,"Tạm ổn nhưng độ chính xác yếu, màu sắc không đúng mô tả.",2024-10-07 11:08:00
557,160,Áo thun Q770,Quần áo,1,"Trải nghiệm tệ, đường may kém; sản phẩm không đáng tiền.",2024-03-31 23:04:00
216,359,Tablet T359,Máy tính bảng,2,"Sản phẩm có điểm cộng nhỏ, nhưng hay giật lag.",2025-01-08 18:22:00
764,385,Áo thun Q725,Quần áo,4,"Chất lượng ổn định, chất vải đáng khen, bảo hành rõ ràng.",2025-05-26 15:12:00
234,92,Giày G812,Giày,2,"Tạm ổn nhưng độ bền yếu, size không chuẩn.",2025-04-16 09:54:00
548,448,Sách S1048,Sách,5,"Không có gì để chê, nội dung hoàn hảo!",2025-08-02 20:15:00
435,42,Bàn phím K1242,Bàn phím,4,"Chất lượng ổn định, độ ồn đáng khen, thiết kế đẹp.",2024-04-24 06:08:00
681,2,Điện thoại X102 Pro,Điện thoại,3,"Ổn trong tầm giá, pin vừa phải.",2024-04-13 12:44:00
458,117,Máy in P1527,Máy in,2,"Sản phẩm có điểm cộng nhỏ, nhưng màu sắc không đúng mô tả.",2025-07-11 19:13:00
161,360,Áo thun Q700,Quần áo,3,"Mức trung bình, đường may ổn, đóng gói cẩn thận nhưng giao hàng chậm.",2024-08-21 18:09:00
869,474,Chuột M1354,Chuột,1,"Trải nghiệm tệ, độ nhạy kém; sản phẩm không đáng tiền.",2024-01-01 14:59:00
294,343,Màn hình M1143,Màn hình,5,"Không có gì để chê, độ chuẩn màu hoàn hảo!",2024-08-09 01:46:00
309,20,Tai nghe A420,Tai nghe,1,"Rất thất vọng: âm bass cực kỳ yếu, kết nối không ổn định.",2024-02-19 09:10:00
743,20,Tai nghe A420,Tai nghe,4,"Hài lòng, chống ồn tốt, dễ sử dụng.",2024-01-22 13:25:00
574,160,Áo thun Q770,Quần áo,4,"Đáng mua, form dáng mượt, thiết kế đẹp.",2025-03-08 15:22:00
62,211,Đồng hồ S511,Đồng hồ thông minh,4,"Hài lòng, pin tốt, đóng gói cẩn thận.",2025-03-22 13:23:00
14,439,Màn hình M1139,Màn hình,2,"Giá chưa tương xứng, độ sáng dưới kỳ vọng.",2024-04-29 14:49:00
767,145,Áo thun Q755,Quần áo,1,"Rất thất vọng: chất vải cực kỳ yếu, màu sắc không đúng mô tả.",2024-11-06 06:49:00
468,293,Máy ảnh C613,Máy ảnh,2,"Chưa hài lòng, lấy nét bình thường, hay giật lag.",2024-05-15 13:47:00
530,89,Laptop L209 Ultra,Laptop,2,"Chưa hài lòng, thời lượng pin bình thường, pin tụt nhanh.",2025-08-24 06:10:00
169,318,Balo B938,Balo,3,"Ổn trong tầm giá, ngăn chứa vừa phải.",2024-11-10 14:05:00
124,64,Laptop L264 Ultra,Laptop,3,"Không nổi bật, thời lượng pin bình thường, bảo hành rõ ràng.",2024-08-24 11:16:00
927,40,Chuột M1340,Chuột,3,"Ổn trong tầm giá, kết nối vừa phải.",2025-04-13 07:12:00
787,359,Tablet T359,Máy tính bảng,3,"Ổn trong tầm giá, đa nhiệm vừa phải.",2024-09-26 08:02:00
327,27,Bàn phím K1227,Bàn phím,1,"Rất thất vọng: độ ồn cực kỳ yếu, màu sắc không đúng mô tả.",2025-05-24 15:07:00
683,368,Giày G848,Giày,2,"Sản phẩm có điểm cộng nhỏ, nhưng độ bền kém.",2025-05-27 17:06:00
83,450,Sách S1050,Sách,5,"Rất ưng ý, nội dung xuất sắc, thiết kế đẹp!",2024-02-27 21:27:00
116,217,Laptop L257 Ultra,Laptop,2,"Sản phẩm có điểm cộng nhỏ, nhưng hay giật lag.",2024-01-19 19:46:00
255,428,Router R1428,Router,5,"Tuyệt vời, vùng phủ vượt kỳ vọng, dễ sử dụng!",2024-12-23 16:57:00
43,264,Giày G824,Giày,3,"Mức trung bình, êm ái ổn, đóng gói cẩn thận nhưng dịch vụ hậu mãi chưa tốt.",2024-01-18 05:49:00
